ticker,series,strategy,yes_ask,entry_price,pnl
KXBTCD-26AUG0204-T63399.99,KXBTCD,fav_yes,0.96,0.96,0.03731200000000003
KXBTCD-26AUG0203-T63499.99,KXBTCD,fade_no,0.05,0.96,0.03731200000000003
KXBTCD-26AUG0203-T63499.99,KXBTCD,lotto_yes,0.05,0.05,-0.053325000000000004
KXBTCD-26AUG0203-T63399.99,KXBTCD,fav_yes,0.82,0.82,0.16966800000000004
KXBTCD-26AUG0217-T63499.99,KXBTCD,fade_no,0.04,0.97,0.027963000000000026
KXBTCD-26AUG0217-T63499.99,KXBTCD,lotto_yes,0.04,0.04,-0.042688000000000004
KXBTCD-26AUG0202-T63299.99,KXBTCD,fav_yes,0.88,0.88,0.112608
KXBTCD-26AUG0202-T63199.99,KXBTCD,fav_yes,0.97,0.97,0.027963000000000026
KXBTCD-26AUG0201-T63499.99,KXBTCD,fade_no,0.19,0.83,-0.839877
KXBTCD-26AUG0201-T63499.99,KXBTCD,lotto_yes,0.19,0.19,0.799227
KXBTCD-26AUG0201-T63399.99,KXBTCD,fav_yes,0.91,0.91,0.08426699999999997
KXBTCD-26AUG0200-T63599.99,KXBTCD,fade_no,0.03,0.98,0.018628000000000016
KXBTCD-26AUG0200-T63599.99,KXBTCD,lotto_yes,0.03,0.03,-0.032036999999999996
KXBTCD-26AUG0200-T63499.99,KXBTCD,fade_no,0.11,0.91,0.08426699999999997
KXBTCD-26AUG0200-T63499.99,KXBTCD,lotto_yes,0.11,0.11,-0.116853
KXBTCD-26AUG0123-T63499.99,KXBTCD,fade_no,0.03,0.98,0.018628000000000016
KXBTCD-26AUG0123-T63499.99,KXBTCD,lotto_yes,0.03,0.03,-0.032036999999999996
KXBTCD-26AUG0123-T63399.99,KXBTCD,fade_no,0.13,0.88,0.112608
KXBTCD-26AUG0123-T63399.99,KXBTCD,lotto_yes,0.13,0.13,-0.137917
KXBTCD-26AUG0123-T63199.99,KXBTCD,fav_yes,0.93,0.93,0.06544299999999996
KXBTCD-26AUG0122-T62999.99,KXBTCD,fade_no,0.13,0.89,0.10314699999999999
KXBTCD-26AUG0122-T62999.99,KXBTCD,lotto_yes,0.13,0.13,-0.137917
KXBTCD-26AUG0122-T62899.99,KXBTCD,fav_yes,0.92,0.92,0.07484799999999996
KXBTCD-26AUG0121-T62899.99,KXBTCD,fade_no,0.03,0.98,0.018628000000000016
KXBTCD-26AUG0121-T62899.99,KXBTCD,lotto_yes,0.03,0.03,-0.032036999999999996
KXBTCD-26AUG0120-T62799.99,KXBTCD,fade_no,0.04,0.97,0.027963000000000026
KXBTCD-26AUG0120-T62799.99,KXBTCD,lotto_yes,0.04,0.04,-0.042688000000000004
KXBTCD-26AUG0120-T62699.99,KXBTCD,fav_yes,0.81,0.81,0.17922699999999994
KXBTCD-26AUG0119-T62899.99,KXBTCD,fade_no,0.03,0.98,0.018628000000000016
KXBTCD-26AUG0119-T62899.99,KXBTCD,lotto_yes,0.03,0.03,-0.032036999999999996
KXBTCD-26AUG0118-T62799.99,KXBTCD,fade_no,0.19,0.8200000000000001,0.16966799999999993
KXBTCD-26AUG0118-T62799.99,KXBTCD,lotto_yes,0.19,0.19,-0.200773
KXBTCD-26AUG0116-T62599.99,KXBTCD,fade_no,0.03,0.98,0.018628000000000016
KXBTCD-26AUG0116-T62599.99,KXBTCD,lotto_yes,0.03,0.03,-0.032036999999999996
KXBTCD-26AUG0116-T62499.99,KXBTCD,fade_no,0.14,0.87,0.122083
KXBTCD-26AUG0116-T62499.99,KXBTCD,lotto_yes,0.14,0.14,-0.148428
KXBTCD-26AUG0116-T62299.99,KXBTCD,fav_yes,0.96,0.96,0.03731200000000003
KXBTCD-26AUG0115-T62499.99,KXBTCD,fade_no,0.06,0.95,-0.953325
KXBTCD-26AUG0115-T62499.99,KXBTCD,lotto_yes,0.06,0.06,0.936052
KXBTCD-26AUG0115-T62399.99,KXBTCD,fade_no,0.19,0.8200000000000001,-0.8303320000000001
KXBTCD-26AUG0115-T62399.99,KXBTCD,lotto_yes,0.19,0.19,0.799227
KXBTCD-26AUG0115-T62199.99,KXBTCD,fav_yes,0.91,0.91,0.08426699999999997
KXBTCD-26AUG0114-T62699.99,KXBTCD,fav_yes,0.89,0.89,-0.896853
KXBTCD-26AUG0113-T62999.99,KXBTCD,fade_no,0.04,0.97,0.027963000000000026
KXBTCD-26AUG0113-T62999.99,KXBTCD,lotto_yes,0.04,0.04,-0.042688000000000004
KXBTCD-26AUG0111-T63099.99,KXBTCD,fade_no,0.04,0.97,0.027963000000000026
KXBTCD-26AUG0111-T63099.99,KXBTCD,lotto_yes,0.04,0.04,-0.042688000000000004
KXBTCD-26AUG0111-T62999.99,KXBTCD,fav_yes,0.87,0.87,0.122083
KXBTCD-26AUG0109-T63099.99,KXBTCD,fade_no,0.04,0.97,0.027963000000000026
KXBTCD-26AUG0109-T63099.99,KXBTCD,lotto_yes,0.04,0.04,-0.042688000000000004
KXBTCD-26AUG0109-T62999.99,KXBTCD,fav_yes,0.89,0.89,0.10314699999999999
KXBTCD-26AUG0108-T63099.99,KXBTCD,fade_no,0.03,0.98,0.018628000000000016
KXBTCD-26AUG0108-T63099.99,KXBTCD,lotto_yes,0.03,0.03,-0.032036999999999996
KXBTCD-26AUG0107-T63099.99,KXBTCD,fade_no,0.03,0.98,0.018628000000000016
KXBTCD-26AUG0107-T63099.99,KXBTCD,lotto_yes,0.03,0.03,-0.032036999999999996
KXBTCD-26AUG0106-T63099.99,KXBTCD,fade_no,0.04,0.97,0.027963000000000026
KXBTCD-26AUG0106-T63099.99,KXBTCD,lotto_yes,0.04,0.04,-0.042688000000000004
KXBTCD-26AUG0106-T62999.99,KXBTCD,fav_yes,0.96,0.96,0.03731200000000003
KXBTCD-26AUG0105-T63099.99,KXBTCD,fade_no,0.05,0.96,0.03731200000000003
KXBTCD-26AUG0105-T63099.99,KXBTCD,lotto_yes,0.05,0.05,-0.053325000000000004
KXBTCD-26AUG0105-T62999.99,KXBTCD,fav_yes,0.93,0.93,0.06544299999999996
KXBTC-26AUG0204-B63550,KXBTC,fade_no,0.1,0.9299999999999999,0.06544300000000006
KXBTC-26AUG0204-B63550,KXBTC,lotto_yes,0.1,0.1,-0.1063
KXBTC-26AUG0204-B63350,KXBTC,fade_no,0.07,0.98,0.018628000000000016
KXBTC-26AUG0204-B63350,KXBTC,lotto_yes,0.07,0.07,-0.07455700000000001
KXBTC-26AUG0204-B63250,KXBTC,fade_no,0.05,0.99,0.009307000000000008
KXBTC-26AUG0204-B63250,KXBTC,lotto_yes,0.05,0.05,-0.053325000000000004
KXBTC-26AUG0203-B63550,KXBTC,fade_no,0.06,0.98,0.018628000000000016
KXBTC-26AUG0203-B63550,KXBTC,lotto_yes,0.06,0.06,-0.063948
KXBTC-26AUG0203-B63350,KXBTC,fade_no,0.13,0.9,0.09369999999999998
KXBTC-26AUG0203-B63350,KXBTC,lotto_yes,0.13,0.13,-0.137917
KXBTC-26AUG0203-B63250,KXBTC,fade_no,0.08,0.96,0.03731200000000003
KXBTC-26AUG0203-B63250,KXBTC,lotto_yes,0.08,0.08,-0.085152
KXBTC-26AUG0202-B63750,KXBTC,fade_no,0.03,0.98,0.018628000000000016
KXBTC-26AUG0202-B63750,KXBTC,lotto_yes,0.03,0.03,-0.032036999999999996
KXBTC-26AUG0202-B63650,KXBTC,fade_no,0.03,0.98,0.018628000000000016
KXBTC-26AUG0202-B63650,KXBTC,lotto_yes,0.03,0.03,-0.032036999999999996
KXBTC-26AUG0202-B63550,KXBTC,fade_no,0.04,0.98,0.018628000000000016
KXBTC-26AUG0202-B63550,KXBTC,lotto_yes,0.04,0.04,-0.042688000000000004
KXBTC-26AUG0202-B63450,KXBTC,fade_no,0.19,0.83,0.16012300000000004
KXBTC-26AUG0202-B63450,KXBTC,lotto_yes,0.19,0.19,-0.200773
KXBTC-26AUG0202-B63250,KXBTC,fade_no,0.09,0.95,0.04667500000000004
KXBTC-26AUG0202-B63250,KXBTC,lotto_yes,0.09,0.09,-0.095733
KXBTC-26AUG0201-B63650,KXBTC,fade_no,0.07,0.97,0.027963000000000026
KXBTC-26AUG0201-B63650,KXBTC,lotto_yes,0.07,0.07,-0.07455700000000001
KXBTC-26AUG0201-B63350,KXBTC,fade_no,0.07,0.95,0.04667500000000004
KXBTC-26AUG0201-B63350,KXBTC,lotto_yes,0.07,0.07,-0.07455700000000001
KXBTC-26AUG0201-B63250,KXBTC,fade_no,0.05,0.99,0.009307000000000008
KXBTC-26AUG0201-B63250,KXBTC,lotto_yes,0.05,0.05,-0.053325000000000004
KXBTC-26AUG0217-B64125,KXBTC,fade_no,0.05,0.99,0.009307000000000008
KXBTC-26AUG0217-B64125,KXBTC,lotto_yes,0.05,0.05,-0.053325000000000004
KXBTC-26AUG0217-B63875,KXBTC,fade_no,0.05,0.98,0.018628000000000016
KXBTC-26AUG0217-B63875,KXBTC,lotto_yes,0.05,0.05,-0.053325000000000004
KXBTC-26AUG0217-B63625,KXBTC,fade_no,0.05,0.96,0.03731200000000003
KXBTC-26AUG0217-B63625,KXBTC,lotto_yes,0.05,0.05,-0.053325000000000004
KXBTC-26AUG0217-B63375,KXBTC,fav_yes,0.94,0.94,0.056052000000000046
KXBTC-26AUG0217-B63125,KXBTC,fade_no,0.04,0.99,0.009307000000000008
KXBTC-26AUG0217-B63125,KXBTC,lotto_yes,0.04,0.04,-0.042688000000000004
KXBTC-26AUG0217-B62875,KXBTC,fade_no,0.03,0.99,0.009307000000000008
KXBTC-26AUG0217-B62875,KXBTC,lotto_yes,0.03,0.03,-0.032036999999999996
KXBTC-26AUG0217-B62625,KXBTC,fade_no,0.05,0.96,0.03731200000000003
KXBTC-26AUG0217-B62625,KXBTC,lotto_yes,0.05,0.05,-0.053325000000000004
KXBTC-26AUG0217-B62125,KXBTC,fade_no,0.04,0.98,0.018628000000000016
KXBTC-26AUG0217-B62125,KXBTC,lotto_yes,0.04,0.04,-0.042688000000000004
KXBTC-26AUG0200-B63650,KXBTC,fade_no,0.06,0.99,0.009307000000000008
KXBTC-26AUG0200-B63650,KXBTC,lotto_yes,0.06,0.06,-0.063948
KXBTC-26AUG0200-B63550,KXBTC,fade_no,0.08,0.94,0.056052000000000046
KXBTC-26AUG0200-B63550,KXBTC,lotto_yes,0.08,0.08,-0.085152
KXBTC-26AUG0200-B63250,KXBTC,fade_no,0.03,0.99,0.009307000000000008
KXBTC-26AUG0200-B63250,KXBTC,lotto_yes,0.03,0.03,-0.032036999999999996
KXBTC-26AUG0200-B63150,KXBTC,fade_no,0.06,0.98,0.018628000000000016
KXBTC-26AUG0200-B63150,KXBTC,lotto_yes,0.06,0.06,-0.063948
KXBTC-26AUG0123-B63750,KXBTC,fade_no,0.08,0.97,0.027963000000000026
KXBTC-26AUG0123-B63750,KXBTC,lotto_yes,0.08,0.08,-0.085152
KXBTC-26AUG0123-B63650,KXBTC,fade_no,0.05,0.98,0.018628000000000016
KXBTC-26AUG0123-B63650,KXBTC,lotto_yes,0.05,0.05,-0.053325000000000004
KXBTC-26AUG0123-B63550,KXBTC,fade_no,0.05,0.98,0.018628000000000016
KXBTC-26AUG0123-B63550,KXBTC,lotto_yes,0.05,0.05,-0.053325000000000004
KXBTC-26AUG0123-B63450,KXBTC,fade_no,0.14,0.88,0.112608
KXBTC-26AUG0123-B63450,KXBTC,lotto_yes,0.14,0.14,-0.148428
KXBTC-26AUG0123-B63150,KXBTC,fade_no,0.08,0.96,0.03731200000000003
KXBTC-26AUG0123-B63150,KXBTC,lotto_yes,0.08,0.08,-0.085152
KXBTC-26AUG0123-B63050,KXBTC,fade_no,0.04,0.98,0.018628000000000016
KXBTC-26AUG0123-B63050,KXBTC,lotto_yes,0.04,0.04,-0.042688000000000004
KXBTC-26AUG0123-B62950,KXBTC,fade_no,0.14,0.98,0.018628000000000016
KXBTC-26AUG0123-B62950,KXBTC,lotto_yes,0.14,0.14,-0.148428
KXBTC-26AUG0123-B62850,KXBTC,fade_no,0.03,0.99,0.009307000000000008
KXBTC-26AUG0123-B62850,KXBTC,lotto_yes,0.03,0.03,-0.032036999999999996
KXBTC-26AUG0122-B63050,KXBTC,fade_no,0.14,0.89,0.10314699999999999
KXBTC-26AUG0122-B63050,KXBTC,lotto_yes,0.14,0.14,-0.148428
KXBTC-26AUG0122-B62850,KXBTC,fade_no,0.09,0.9299999999999999,0.06544300000000006
KXBTC-26AUG0122-B62850,KXBTC,lotto_yes,0.09,0.09,-0.095733
KXBTC-26AUG0121-B62950,KXBTC,fade_no,0.04,0.98,0.018628000000000016
KXBTC-26AUG0121-B62950,KXBTC,lotto_yes,0.04,0.04,-0.042688000000000004
KXBTC-26AUG0121-B62650,KXBTC,fade_no,0.04,0.99,0.009307000000000008
KXBTC-26AUG0121-B62650,KXBTC,lotto_yes,0.04,0.04,-0.042688000000000004
KXBTC-26AUG0120-B62850,KXBTC,fade_no,0.06,0.97,0.027963000000000026
KXBTC-26AUG0120-B62850,KXBTC,lotto_yes,0.06,0.06,-0.063948
KXBTC-26AUG0120-B62650,KXBTC,fade_no,0.11,0.94,0.056052000000000046
KXBTC-26AUG0120-B62650,KXBTC,lotto_yes,0.11,0.11,-0.116853
KXBTC-26AUG0119-B62650,KXBTC,fade_no,0.03,0.99,0.009307000000000008
KXBTC-26AUG0119-B62650,KXBTC,lotto_yes,0.03,0.03,-0.032036999999999996
KXBTC-26AUG0118-B62950,KXBTC,fade_no,0.04,0.98,0.018628000000000016
KXBTC-26AUG0118-B62950,KXBTC,lotto_yes,0.04,0.04,-0.042688000000000004
KXBTC-26AUG0118-B62850,KXBTC,fade_no,0.19,0.85,0.141075
KXBTC-26AUG0118-B62850,KXBTC,lotto_yes,0.19,0.19,-0.200773
KXBTC-26AUG0118-B62550,KXBTC,fade_no,0.04,0.98,0.018628000000000016
KXBTC-26AUG0118-B62550,KXBTC,lotto_yes,0.04,0.04,-0.042688000000000004
KXBTC-26AUG0116-B62550,KXBTC,fade_no,0.15,0.89,0.10314699999999999
KXBTC-26AUG0116-B62550,KXBTC,lotto_yes,0.15,0.15,-0.15892499999999998
KXBTC-26AUG0115-B62650,KXBTC,fade_no,0.03,0.99,0.009307000000000008
KXBTC-26AUG0115-B62650,KXBTC,lotto_yes,0.03,0.03,-0.032036999999999996
KXBTC-26AUG0115-B62550,KXBTC,fade_no,0.1,0.95,-0.953325
KXBTC-26AUG0115-B62550,KXBTC,lotto_yes,0.1,0.1,0.8937
KXBTC-26AUG0114-B62650,KXBTC,fade_no,0.11,0.9299999999999999,-0.934557
KXBTC-26AUG0114-B62650,KXBTC,lotto_yes,0.11,0.11,0.883147
KXBTC-26AUG0112-B63150,KXBTC,fade_no,0.03,0.98,0.018628000000000016
KXBTC-26AUG0112-B63150,KXBTC,lotto_yes,0.03,0.03,-0.032036999999999996
KXBTC-26AUG0111-B63150,KXBTC,fade_no,0.04,0.97,0.027963000000000026
KXBTC-26AUG0111-B63150,KXBTC,lotto_yes,0.04,0.04,-0.042688000000000004
KXBTC-26AUG0111-B63050,KXBTC,fav_yes,0.86,0.86,0.13157200000000002
KXBTC-26AUG0111-B62950,KXBTC,fade_no,0.17,0.9,0.09369999999999998
KXBTC-26AUG0111-B62950,KXBTC,lotto_yes,0.17,0.17,-0.179877
KXBTC-26AUG0110-B63150,KXBTC,fade_no,0.03,0.98,0.018628000000000016
KXBTC-26AUG0110-B63150,KXBTC,lotto_yes,0.03,0.03,-0.032036999999999996
KXBTC-26AUG0110-B63050,KXBTC,fav_yes,0.8,0.8,0.18879999999999997
KXBTC-26AUG0109-B63150,KXBTC,fade_no,0.03,0.98,0.018628000000000016
KXBTC-26AUG0109-B63150,KXBTC,lotto_yes,0.03,0.03,-0.032036999999999996
KXBTC-26AUG0109-B63050,KXBTC,fav_yes,0.85,0.85,0.141075
KXBTC-26AUG0109-B62950,KXBTC,fade_no,0.14,0.9,0.09369999999999998
KXBTC-26AUG0109-B62950,KXBTC,lotto_yes,0.14,0.14,-0.148428
KXBTC-26AUG0106-B63150,KXBTC,fade_no,0.05,0.96,0.03731200000000003
KXBTC-26AUG0106-B63150,KXBTC,lotto_yes,0.05,0.05,-0.053325000000000004
KXBTC-26AUG0106-B63050,KXBTC,fav_yes,0.88,0.88,0.112608
KXBTC-26AUG0106-B62950,KXBTC,fade_no,0.04,0.97,0.027963000000000026
KXBTC-26AUG0106-B62950,KXBTC,lotto_yes,0.04,0.04,-0.042688000000000004
KXBTC-26AUG0105-B63150,KXBTC,fade_no,0.05,0.98,0.018628000000000016
KXBTC-26AUG0105-B63150,KXBTC,lotto_yes,0.05,0.05,-0.053325000000000004
KXBTC-26AUG0105-B63050,KXBTC,fav_yes,0.87,0.87,0.122083
KXBTC-26AUG0105-B62950,KXBTC,fade_no,0.08,0.96,0.03731200000000003
KXBTC-26AUG0105-B62950,KXBTC,lotto_yes,0.08,0.08,-0.085152
KXETHD-26AUG0220-T1894.99,KXETHD,fade_no,0.03,0.99,0.009307000000000008
KXETHD-26AUG0220-T1894.99,KXETHD,lotto_yes,0.03,0.03,-0.032036999999999996
KXETHD-26AUG0220-T1889.99,KXETHD,fade_no,0.03,0.99,0.009307000000000008
KXETHD-26AUG0220-T1889.99,KXETHD,lotto_yes,0.03,0.03,-0.032036999999999996
KXETHD-26AUG0220-T1884.99,KXETHD,fade_no,0.19,0.84,0.15059200000000003
KXETHD-26AUG0220-T1884.99,KXETHD,lotto_yes,0.19,0.19,-0.200773
KXETHD-26AUG0220-T1869.99,KXETHD,fav_yes,0.97,0.97,0.027963000000000026
KXETHD-26AUG0219-T1914.99,KXETHD,fade_no,0.04,0.99,0.009307000000000008
KXETHD-26AUG0219-T1914.99,KXETHD,lotto_yes,0.04,0.04,-0.042688000000000004
KXETHD-26AUG0219-T1909.99,KXETHD,fade_no,0.04,0.99,0.009307000000000008
KXETHD-26AUG0219-T1909.99,KXETHD,lotto_yes,0.04,0.04,-0.042688000000000004
KXETHD-26AUG0219-T1904.99,KXETHD,fade_no,0.03,0.99,0.009307000000000008
KXETHD-26AUG0219-T1904.99,KXETHD,lotto_yes,0.03,0.03,-0.032036999999999996
KXETHD-26AUG0219-T1889.99,KXETHD,fade_no,0.06,0.95,0.04667500000000004
KXETHD-26AUG0219-T1889.99,KXETHD,lotto_yes,0.06,0.06,-0.063948
KXETHD-26AUG0219-T1879.99,KXETHD,fav_yes,0.83,0.83,0.16012300000000004
KXETHD-26AUG0218-T1899.99,KXETHD,fade_no,0.03,0.98,0.018628000000000016
KXETHD-26AUG0218-T1899.99,KXETHD,lotto_yes,0.03,0.03,-0.032036999999999996
KXETHD-26AUG0218-T1884.99,KXETHD,fav_yes,0.91,0.91,0.08426699999999997
KXETHD-26AUG0218-T1879.99,KXETHD,fav_yes,0.97,0.97,0.027963000000000026
KXETHD-26AUG0216-T1889.99,KXETHD,fade_no,0.03,0.99,0.009307000000000008
KXETHD-26AUG0216-T1889.99,KXETHD,lotto_yes,0.03,0.03,-0.032036999999999996
KXETHD-26AUG0216-T1879.99,KXETHD,fade_no,0.06,0.95,-0.953325
KXETHD-26AUG0216-T1879.99,KXETHD,lotto_yes,0.06,0.06,0.936052
KXETHD-26AUG0216-T1874.99,KXETHD,fav_yes,0.82,0.82,0.16966800000000004
KXETHD-26AUG0215-T1869.99,KXETHD,fav_yes,0.95,0.95,0.04667500000000004
KXETHD-26AUG0214-T1869.99,KXETHD,fade_no,0.09,0.9299999999999999,0.06544300000000006
KXETHD-26AUG0214-T1869.99,KXETHD,lotto_yes,0.09,0.09,-0.095733
KXETHD-26AUG0214-T1864.99,KXETHD,fav_yes,0.81,0.81,0.17922699999999994
KXETHD-26AUG0213-T1859.99,KXETHD,fav_yes,0.91,0.91,0.08426699999999997
KXETHD-26AUG0212-T1864.99,KXETHD,fade_no,0.03,0.99,0.009307000000000008
KXETHD-26AUG0212-T1864.99,KXETHD,lotto_yes,0.03,0.03,-0.032036999999999996
KXETHD-26AUG0212-T1854.99,KXETHD,fav_yes,0.96,0.96,0.03731200000000003
KXETHD-26AUG0211-T1859.99,KXETHD,fade_no,0.11,0.91,0.08426699999999997
KXETHD-26AUG0211-T1859.99,KXETHD,lotto_yes,0.11,0.11,-0.116853
KXETHD-26AUG0211-T1854.99,KXETHD,fav_yes,0.8,0.8,-0.8112
KXETHD-26AUG0210-T1864.99,KXETHD,fade_no,0.03,0.98,0.018628000000000016
KXETHD-26AUG0210-T1864.99,KXETHD,lotto_yes,0.03,0.03,-0.032036999999999996
KXETHD-26AUG0210-T1859.99,KXETHD,fade_no,0.03,0.99,0.009307000000000008
KXETHD-26AUG0210-T1859.99,KXETHD,lotto_yes,0.03,0.03,-0.032036999999999996
KXETHD-26AUG0210-T1849.99,KXETHD,fav_yes,0.93,0.93,0.06544299999999996
KXETHD-26AUG0209-T1859.99,KXETHD,fade_no,0.11,0.91,0.08426699999999997
KXETHD-26AUG0209-T1859.99,KXETHD,lotto_yes,0.11,0.11,-0.116853
KXETHD-26AUG0209-T1839.99,KXETHD,fav_yes,0.97,0.97,0.027963000000000026
KXETHD-26AUG0209-T1834.99,KXETHD,fav_yes,0.97,0.97,0.027963000000000026
KXETHD-26AUG0208-T1874.99,KXETHD,fade_no,0.03,0.99,0.009307000000000008
KXETHD-26AUG0208-T1874.99,KXETHD,lotto_yes,0.03,0.03,-0.032036999999999996
KXETHD-26AUG0208-T1864.99,KXETHD,fade_no,0.04,0.98,0.018628000000000016
KXETHD-26AUG0208-T1864.99,KXETHD,lotto_yes,0.04,0.04,-0.042688000000000004
KXETHD-26AUG0208-T1859.99,KXETHD,fade_no,0.07,0.94,0.056052000000000046
KXETHD-26AUG0208-T1859.99,KXETHD,lotto_yes,0.07,0.07,-0.07455700000000001
KXETHD-26AUG0207-T1869.99,KXETHD,fade_no,0.09,0.92,0.07484799999999996
KXETHD-26AUG0207-T1869.99,KXETHD,lotto_yes,0.09,0.09,-0.095733
KXETHD-26AUG0207-T1864.99,KXETHD,fav_yes,0.93,0.93,0.06544299999999996
KXETHD-26AUG0207-T1859.99,KXETHD,fav_yes,0.96,0.96,0.03731200000000003
KXETHD-26AUG0206-T1874.99,KXETHD,fade_no,0.03,0.99,0.009307000000000008
KXETHD-26AUG0206-T1874.99,KXETHD,lotto_yes,0.03,0.03,-0.032036999999999996
KXETHD-26AUG0205-T1879.99,KXETHD,fade_no,0.07,0.95,0.04667500000000004
KXETHD-26AUG0205-T1879.99,KXETHD,lotto_yes,0.07,0.07,-0.07455700000000001
KXETHD-26AUG0204-T1879.99,KXETHD,fade_no,0.03,0.99,0.009307000000000008
KXETHD-26AUG0204-T1879.99,KXETHD,lotto_yes,0.03,0.03,-0.032036999999999996
KXETHD-26AUG0203-T1879.99,KXETHD,fade_no,0.04,0.98,0.018628000000000016
KXETHD-26AUG0203-T1879.99,KXETHD,lotto_yes,0.04,0.04,-0.042688000000000004
KXETHD-26AUG0202-T1869.99,KXETHD,fav_yes,0.94,0.94,0.056052000000000046
KXETHD-26AUG0201-T1894.99,KXETHD,fade_no,0.03,0.98,0.018628000000000016
KXETHD-26AUG0201-T1894.99,KXETHD,lotto_yes,0.03,0.03,-0.032036999999999996
KXETHD-26AUG0201-T1889.99,KXETHD,fade_no,0.03,0.99,0.009307000000000008
KXETHD-26AUG0201-T1889.99,KXETHD,lotto_yes,0.03,0.03,-0.032036999999999996
KXETHD-26AUG0201-T1879.99,KXETHD,fade_no,0.07,0.95,0.04667500000000004
KXETHD-26AUG0201-T1879.99,KXETHD,lotto_yes,0.07,0.07,-0.07455700000000001
KXETHD-26AUG0201-T1874.99,KXETHD,fav_yes,0.84,0.84,0.15059200000000003
KXETHD-26AUG0217-T1889.99,KXETHD,fade_no,0.03,0.99,0.009307000000000008
KXETHD-26AUG0217-T1889.99,KXETHD,lotto_yes,0.03,0.03,-0.032036999999999996
KXETHD-26AUG0200-T1889.99,KXETHD,fade_no,0.03,0.99,0.009307000000000008
KXETHD-26AUG0200-T1889.99,KXETHD,lotto_yes,0.03,0.03,-0.032036999999999996
KXETHD-26AUG0200-T1884.99,KXETHD,fade_no,0.03,0.99,0.009307000000000008
KXETHD-26AUG0200-T1884.99,KXETHD,lotto_yes,0.03,0.03,-0.032036999999999996
KXETHD-26AUG0200-T1879.99,KXETHD,fade_no,0.19,0.85,0.141075
KXETHD-26AUG0200-T1879.99,KXETHD,lotto_yes,0.19,0.19,-0.200773
KXETHD-26AUG0200-T1874.99,KXETHD,fav_yes,0.86,0.86,0.13157200000000002
KXETHD-26AUG0200-T1864.99,KXETHD,fav_yes,0.97,0.97,0.027963000000000026
KXETHD-26AUG0123-T1879.99,KXETHD,fade_no,0.04,0.98,0.018628000000000016
KXETHD-26AUG0123-T1879.99,KXETHD,lotto_yes,0.04,0.04,-0.042688000000000004
KXETHD-26AUG0123-T1869.99,KXETHD,fav_yes,0.83,0.83,0.16012300000000004
KXETHD-26AUG0122-T1859.99,KXETHD,fade_no,0.04,0.97,0.027963000000000026
KXETHD-26AUG0122-T1859.99,KXETHD,lotto_yes,0.04,0.04,-0.042688000000000004
KXSOLD-26AUG0220-T73.9999,KXSOLD,fade_no,0.03,0.99,0.009307000000000008
KXSOLD-26AUG0220-T73.9999,KXSOLD,lotto_yes,0.03,0.03,-0.032036999999999996
KXSOLD-26AUG0220-T73.7499,KXSOLD,fade_no,0.06,0.96,0.03731200000000003
KXSOLD-26AUG0220-T73.7499,KXSOLD,lotto_yes,0.06,0.06,-0.063948
KXSOLD-26AUG0220-T73.2499,KXSOLD,fav_yes,0.91,0.91,0.08426699999999997
KXSOLD-26AUG0219-T74.7499,KXSOLD,fade_no,0.03,0.99,0.009307000000000008
KXSOLD-26AUG0219-T74.7499,KXSOLD,lotto_yes,0.03,0.03,-0.032036999999999996
KXSOLD-26AUG0219-T73.9999,KXSOLD,fade_no,0.04,0.98,0.018628000000000016
KXSOLD-26AUG0219-T73.9999,KXSOLD,lotto_yes,0.04,0.04,-0.042688000000000004
KXSOLD-26AUG0219-T73.4999,KXSOLD,fav_yes,0.96,0.96,0.03731200000000003
KXSOLD-26AUG0218-T73.7499,KXSOLD,fav_yes,0.86,0.86,0.13157200000000002
KXSOLD-26AUG0216-T73.9999,KXSOLD,fade_no,0.04,0.99,0.009307000000000008
KXSOLD-26AUG0216-T73.9999,KXSOLD,lotto_yes,0.04,0.04,-0.042688000000000004
KXSOLD-26AUG0216-T73.7499,KXSOLD,fade_no,0.06,0.96,0.03731200000000003
KXSOLD-26AUG0216-T73.7499,KXSOLD,lotto_yes,0.06,0.06,-0.063948
KXSOLD-26AUG0216-T73.4999,KXSOLD,fav_yes,0.88,0.88,0.112608
KXSOLD-26AUG0215-T72.9999,KXSOLD,fav_yes,0.96,0.96,0.03731200000000003
KXSOLD-26AUG0214-T73.4999,KXSOLD,fade_no,0.03,0.99,0.009307000000000008
KXSOLD-26AUG0214-T73.4999,KXSOLD,lotto_yes,0.03,0.03,-0.032036999999999996
KXSOLD-26AUG0213-T72.9999,KXSOLD,fav_yes,0.96,0.96,0.03731200000000003
KXSOLD-26AUG0211-T73.2499,KXSOLD,fade_no,0.18,0.84,0.15059200000000003
KXSOLD-26AUG0211-T73.2499,KXSOLD,lotto_yes,0.18,0.18,-0.190332
KXSOLD-26AUG0211-T72.9999,KXSOLD,fav_yes,0.92,0.92,0.07484799999999996
KXSOLD-26AUG0211-T72.7499,KXSOLD,fav_yes,0.96,0.96,0.03731200000000003
KXSOLD-26AUG0210-T73.2499,KXSOLD,fade_no,0.03,0.99,0.009307000000000008
KXSOLD-26AUG0210-T73.2499,KXSOLD,lotto_yes,0.03,0.03,-0.032036999999999996
KXSOLD-26AUG0210-T72.9999,KXSOLD,fade_no,0.06,0.97,0.027963000000000026
